gid,id,routecir,route_no,route_id,length,geom,source,target,array_route_id
138,9,Blue,2,B,473.8625353,0102000020E61000001A000000818854352E3C5340590FCD7063FB20403C56E3122E3C5340DBBEBAAD67FB2040C00BF09F2D3C53408082E44A78FB2040142DCB742D3C5340403377787BFB20407049C6D62C3C5340FB1B411C87FB2040406831722C3C534060106966AEFB2040BCBBCB142C3C5340C17DC7DAE5FB2040C81D3EFF2B3C534040896EA708FC2040D07FB0E92B3C534002071BBD26FC204030ADF3CC2B3C53401FEBAFB34EFC2040DCE122D42B3C53409FA001F366FC2040587EF3B42B3C534000FC363A8AFC20408CDA36B02B3C5340797403968FFC204030ADF3CC2B3C5340A0D18904AFFC2040A8F7E63F2C3C5340E53772E5B8FC2040E03AEE8E2C3C534002B8943EC5FC2040E8F52B342D3C5340606B2B88D6FC2040F4A7C2A92E3C534077E61CA8EDFC2040BCAB38B6303C534081745C110BFD20400051B2EF303C5340986D70E20EFD204078FD174D313C5340C5CC6C941CFD2040541C83E8303C534060A55ABE21FD2040F09E1B7A2F3C5340802E243C31FD204088C8E8502D3C534061C34FD44AFD204014F83D122D3C53409FD33E304EFD20402CD7DB662A3C5340152411757AFD2040,144,161,{B}
139,2,Green,3,G,208.7636323,0102000020E610000011000000D5A799A4E83C534028BA06C7760421403F05DE83E53C5340BF4DA4DB7B0421403BCAFA8DDF3C5340684814D88304214062F77210DD3C5340FD68479582042140045E67B1DB3C53408539C27281042140BD3CF021DA3C5340E2BA096C7E04214066CBC0B2D83C53408A7C32E47A042140D519B0C4D73C5340FD4D32BD7704214075A537B0D53C5340139C86356F042140076A8EE5D33C53401D8B8CDC67042140E3E9A809D33C53402AD80D7961042140727837F1D13C53409426D8FB5B04214096D7DBADD03C53407487D70D5804214067B2A128CF3C53402AF61F9053042140891146E5CD3C5340852D4451510421406792F38FCC3C534013FD06D24F042140EB59252BCB3C534006D207844F042140,24,95,{G}
140,3,Green,3,G,572.1654092,0102000020E61000003C000000C7A1B19B3E3C534029A1606B5B092140981EFF7C3F3C53400896AFE6600921406EEC66A8403C53408AA1FD33660921405A24A623423C5340F84274316B092140CD36DBB2433C53403E103C8F6F092140E54500D4443C53406A15F66472092140E742C9CD453C5340035A10CC750921401D1FB290473C5340CF99A20E7B09214039FDE5C7493C5340151762B27F09214001E8F13F4C3C5340D008F37086092140ACCF3D1B4F3C534079F53A248C09214044A058BE4F3C5340ACC157DA8F0921405AAD2B90513C5340386BD32B9809214027FA8576523C5340001F2E9C9D092140F94290FB533C5340F22E7C20AD09214091FDA780543C53402E201F49B30921405810DCB8563C534014C44733CD092140969A7E57583C5340F83EE6A2E0092140933D4D405B3C53406F429DABFD0921400A7745975C3C5340A13B67960B0A21408FE2C3D95D3C5340ECDA03C9160A2140C3554B335F3C53401481E40F260A2140CB4F5321603C53401526E2A8310A2140AFBFF217613C53406BA4FE273E0A2140C3152D73613C534017058DEF440A21408C471CB3623C53400E78049D500A214024023438633C53405FEE1655550A21402BFC3B26643C5340AA32A3215A0A214065A6EDA4643C5340A7F87C735B0A21405F8CD6D6643C5340E5B8F55E5C0A2140D25926FF643C534035796E4A5D0A2140968DBDEF653C534018D39B02600A214054A891EA663C53409C2107EE610A2140784EE218683C534023D656FD620A21407AE7EAA7683C53405D388B87630A214032060F04693C5340237072D9630A2140D3D9E97E693C534038D47EB0630A21407090B1A26A3C53406059EE3F620A2140655ADB556B3C5340F96E8F2B600A21406F523B936C3C534054DD7A215D0A214098AEA7A76D3C5340D0AF72EE590A21403A611F6A6F3C534069283D03540A2140A5644174713C5340FDE2CD884B0A21406F948803733C5340913A35E5460A2140D8B80DC6733C5340B122CE9D410A2140B637EE97743C5340CB0A67563C0A21403EC07F31753C53406762CEB2370A2140BC6E4377753C53406BE8F28E340A2140AFFDC7E9753C5340766BCA23310A214050D1A264763C5340F63DC2F02D0A214064FFD8EE763C534034273E572C0A2140F5A02D7E773C5340F55E25A92C0A214065DE7536783C53408C3200242D0A2140F5E4BFCC783C5340AE27E68D2D0A214007F6E2FF793C53403355EEC0300A214001BCBC517B3C53403AD161DF350A2140047AF6E07D3C5340440B0F8D3D0A2140EE0D4A477F3C53400CBF69FD420A2140E0BA60A3803C5340123BDD1B480A2140DB34B6D7823C5340F41983F34E0A2140,30,13,{G}
141,9,"Green, Violet","3,5","G , V",48.59321032,0102000020E6100000050000007320D1F5783D5340FD5D32006A0B21402EE24A06783D5340F29938B9770B2140929D7DA2773D5340387E9CB1860B21406F7EBA2A773D5340598E510A950B21406A17D34C773D5340C57AD6DAA00B2140,32,15,"{G , V}"
142,9,"Green, Violet","3,5","G , V",505.5733563,0102000020E61000001F000000DEAE0530733D5340890F47C91E0E2140CE79272D733D5340F57E6DD31F0E2140CD79272D733D5340B4F05F0D4A0E21404374673E733D53402E1D5A335C0E2140096B275B733D534041225699680E2140BC3E27E5733D5340B11350777B0E2140AA03279D743D53405BB64A2D8C0E2140FD9FA6D3753D53408F3B4297A60E21400058E6B3763D534016683CBDB80E2140EF04A6B6773D5340AE5434E5D10E214018D3E551783D534067322FE3E10E21401C73E57C793D53402395279BF90E21404729E5627A3D53407C0B22DB0A0F214070C7A4937B3D5340A0D01B431E0F2140EA49A41A7D3D534018021577330F2140D9F6631D7E3D5340FA5011F73E0F2140B76823D87F3D53409CF80ABB520F2140CE13A3E0803D5340DDF3055D620F214021C862CC813D534053A001D76F0F21403773E2D4823D534060EAFBA0810F2140744CA24D833D53400888F7488F0F2140B00D2211843D5340DE25F048A60F21409FD221C9843D5340894DE8B8BE0F214003926192853D534077E6DE02DC0F21407B5C2139863D534033C4D900EC0F21401B0D6130873D5340823FD34E00102140F5DE20C0873D5340993FD0A6091021405D56A069893D5340C489C7C824102140870CA04F8A3D53401180C35C3110214014B25F698B3D53404E3BBFA83E10214090AA7E668C3D53408D0A2D7B4A102140,16,49,"{G , V}"
143,4,"Green, Yellow, Violet","3,4,5","G , Y , V",112.6722587,0102000020E61000000B00000090AA7E668C3D53408D0A2D7B4A10214092107F608D3D5340AA2139A9511021406DA61EAB8E3D5340D4A134AD5F10214035551EA88F3D5340FF7C317869102140E9043EA2903D5340E82B2ECD7310214062B7BD93913D5340F1902A087F102140184F9DD8923D5340DF7F26B38B10214043D51C54943D53400E40210D9C102140F69C7C03953D534009851F71A1102140E655DCE0953D534073B11C3FAA1021405424BAC2963D53405D9BD722B3102140,49,162,"{G , Y , V}"
150,0,Violet,5,V,94.17495343,0102000020E610000002000000696715EC753D534029F7F186EA0021404CC23B8F683D534067E5DC250C012140,109,81,{V}
144,4,"Green, Yellow, Violet","3,4,5","G , Y , V",250.1291178,0102000020E6100000120000005424BAC2963D53405D9BD722B31021404CFDDBF4963D5340AC2C1935B510214075BF7BB5973D53400CB916D8BC1021402C1B3BB5993D5340C49611D6CC102140BB84DA899B3D53403F430D50DA102140D4DBF9979D3D53406863087FE9102140266CD9F39E3D53404C1205D4F310214079E4789AA03D53405677010FFF102140B95D383EA23D53400BB5FCE10D11214021E157C2A33D53405A30F62F221121405F8A97D0A43D5340E457F14731112140B10ED751A63D5340476EEBB2431121402AB5B668A73D534069AEE7604F112140443C56E1A83D5340202CE2896011214020DE9506AA3D5340061BDE346D112140C06AF56DAB3D53402CA0D8467E112140EEB616CBAC3D53408D5077B6891121406AEA5E82AE3D53404F289F7994112140,162,11,"{G , Y , V}"
145,6,Yellow,4,Y,128.0468204,0102000020E610000011000000FB56C38F7B3D5340D3551575411021405B7FEE317A3D5340FF5A41B8431021400F4F6C73783D5340E1C27B9B461021404E200C0B773D53408BBD1CF04810214025022DF5753D53405E3926BC4A102140BCD3F09F743D5340E3E216F14C102140C5E6C5FC723D5340388B74304E102140683E68BD713D5340368B74304E10214050830588703D534052F54B804E102140AC9A48A96F3D53408145BA1C4E102140B04828AD6E3D5340815331834C10214078CC90F56D3D53403AAFCE3C4B102140E07BC9EB6C3D5340FDDDBC0646102140A0D289DD6B3D5340DD98BEA24010214044134A146B3D5340A018C0F63B102140CC488A6D6A3D53400040C15E38102140596721A6693D53403361455733102140,34,99,{Y}
146,5,Yellow,4,Y,1055.715671,0102000020E61000003C0000003644A33B883B53402D0C80A77F0B21400082B194873B5340BD9D57DF950B21407C9975F8853B5340FEA89DCAA70B2140312508FB823B5340B6E912F1B10B2140C68391FD7D3B5340E1DB446DB90B21403D51F1C27C3B5340EDE3AD57C20B21409C908AE17C3B534042B362D7DB0B21407C7B57D77C3B5340C49525EE010C21402E720B957C3B534080FC35181F0C2140DF68BF527C3B53403D6346423C0C2140C2AAF3F67B3B5340C05575104F0C214025985B727B3B5340D49BA671720C2140583A43077B3B5340518ED53F850C21400EDFC5217A3B5340461D96C39A0C2140173B63DB783B5340284B8382B20C2140E2C3012F773B5340A3E64AA2C50C2140BC2B86B0753B53403435172AD70C21405B17737A733B5340BF83E3B1E80C2140EC7AE1C4703B534023B46BF6FF0C2140174319376F3B53403CB8D76B0F0D2140B28037A46D3B5340C80BDAFE1F0D2140AE5456DE6B3B5340BD9A9A82350D21400263D82B6B3B5340F6B71430400D214015F08CB66A3B5340649BA1DC550D21400711A7886A3B534080FBAA0B640D214009680E376A3B5340637BC96D7C0D2140B9075B466A3B5340A9E9AA28980D2140F831C15A6A3B534012C801CAAE0D214099F2273C6A3B53406997B649C80D214069A7A7556A3B5340E584AF0CDC0D2140979BC08D6A3B534063C90F7EEF0D2140974459DF6A3B534022771B9F1F0E2140E44DA5216B3B5340FC9FD252380E2140020C717D6B3B53409AEDD4445A0E21401FCA3CD96B3B534016DBCD076E0E2140DCF107686C3B5340E640149C9B0E21404A1087B46C3B534079EB7DDDAB0E21408195438B6C3B5340958D4CF8CD0E214024F61D9F6D3B53409D874C57DF0E2140EFFCCE5B6E3B5340D28AEE36FF0E21408C0F67E06E3B534057825310110F2140090DCC5A6F3B53409D00A182190F214083B3C926703B5340B6040DF8280F21407B572C6D713B53400F8290D4410F214068CA77E2713B5340C09739F14D0F2140A59D7648723B53401D7C9033530F2140E27075AE723B534009BF1FB5560F21407F830D33733B53406DADE20D5A0F2140EB4A25D1733B53405F4C0F495C0F2140F57B3CA2743B5340D9F20C155D0F2140E0972069753B5340604C0F495C0F21403B29EB2A763B5340EC01AF365A0F21401DAAA803773B5340BF8F8395570F2140FF2A66DC773B53401320F379540F214029B039EC793B5340F665024C4F0F21406F5DE8747B3B5340CCA1A5074C0F21403E907AF77D3B534077C284D0450F21409DF30FF4803B5340E2FBE406470F2140E8B4516A823B53401C857FCE470F21401589AEB0853B5340C5FD47A6430F2140,40,41,{Y}
147,5,Yellow,4,Y,475.1995742,0102000020E610000028000000ADA44863D93B5340DCDE24BCF30E2140533C5815DC3B5340EC9EC663FB0E2140C9348784DD3B53408F092174FF0E2140720E27BDDF3B5340E291DAFC050F214019915F47E23B5340F4415F140D0F2140A3164341E33B53405B3558780F0F2140C2E811E9E63B5340A2AE6FDF180F2140FDFA9983E83B5340C4BFC7BB1D0F2140F59EFCC9E93B5340A8FD2032220F2140D5C852F4EA3B53409040B0B3250F214006535C0FEC3B53403E07A87D280F2140BC75F192ED3B5340DC6CCC822D0F21406EAB2E85EE3B534087DC5C9E300F214015EFDDDAEF3B5340691AB614350F2140ED7D0D17F13B53404801A8DC390F2140AE923037F23B5340F0C2699B3D0F2140D5811364F33B534018305F31410F2140ED3AA9B4F43B5340FD1651F9450F21401CC5B2CFF53B5340A986E114490F21407E9A3CD1F63B5340917C75FE4A0F214080302DB4F73B53404FF671304C0F21408F4E9C16F93B5340C5EEA09F4D0F2140A646BB9BFB3B534086C43A8B4D0F214091A12897FD3B534003C29F054E0F2140D2617F8EFE3B5340479AD4764D0F2140FF7C4381013C53409ED3DCAC4A0F21408DEF7E0C033C5340E607AFD7480F21408629D235053C5340EC0CE5E2470F21404139BF4A073C534029E51954470F2140F65B54CE083C53403493E8B0460F2140FE748D250B3C5340786B1D22460F2140A10A6E1E0D3C5340B039E67C470F2140B76C9CC00E3C53409E2F7A66490F2140DD04183F103C5340791136234F0F214022B2C6C7113C5340B485177F590F2140CAF5751D133C5340BACC12766C0F2140300FBF5E143C534030B5D52D810F2140AA033A24153C5340FEA6A7FE8C0F2140553D54B1153C5340FEC837A39B0F2140775E4C8E163C53407851AA33AD0F2140,42,43,{Y}
148,5,Yellow,4,Y,467.0632268,0102000020E6100000160000009EF3E159823C53403722F0D12C1221405BB7027C843C534047FC2AE42612214099F83B47863C5340C758F34A1C122140AED87C528A3C5340103E142311122140E95039DC8F3C5340788E74D6011221404209AF58933C534036C32BCCF7112140D4E654DE973C53408BAD82AFEB112140DAE7AFBB9B3C5340432F353DE31121407073249E9F3C534073A9163ADC112140FE24E95DA23C5340050D8584D91121401B61C722A53C5340126E5849D711214021622200A93C534098C75A7DD61121403742630BAD3C5340F959801CDB112140C74A8F79AF3C534074007EE8DB1121400145399AB23C534007BB53E1D8112140AF0B3164B53C5340A6D1C693D41121408D1DA914B83C5340C03C066FD01121407C656EA1BA3C5340E2AC7B55CB112140F0146F85BD3C5340DEA10E0FC6112140B48439E2C03C5340876A6F61C11121404DE8618AC23C534019583AD2BF112140CB863595C53C5340C7D00C3DBD112140,46,47,{Y}
151,0,Violet,5,V,64.80655729,0102000020E61000000C000000E89D889D483D5340D6E6357F30FF2040E4AEB06A483D534012AEB1D827FF20400832C8EA473D53405AC165C724FF2040F8B831D0463D534060C8D5A923FF2040283EFFFC453D534097B8592C26FF20404149DB38443D534016810D012FFF20407C8BF972433D5340B05511DC30FF2040A3C285EF423D5340B03DB2E330FF20406E2AE72F423D53409C97CAB330FF2040769D4B6A413D53406BFF2BF42FFF2040701A90E3403D53402F94991C2FFF2040F7764B72403D53403026474B2FFF2040,83,110,{V}
152,0,Violet,5,V,74.11096341,0102000020E61000000B00000073CD0283FA3C53406ED80FB575042140A8C21B5BFB3C534011735F047904214092A9CFF0FB3C534098EF6BE37A0421407C908386FC3C534054B1E5F37904214055304C27FD3C534000FEDC6F7C042140E1EDCCEDFD3C5340E4260B917F042140030D9065FE3C53404757C3FC87042140E7708874FE3C5340E6C50158910421408E1DB777FE3C5340D872C5219D04214056E1A638FE3C534096F9E033A904214096C8AAADFD3C53407227220DB8042140,163,113,{V}
153,0,Magenta,6,M,483.6059782,0102000020E61000000C00000096140E73383D53407445CE67E5F7204010AE80423D3D53405E2C0C91D3F720407DE9EDCF453D534070DC291DACF720409B1F7F69513D534000A4367172F72040BEF8A23D5E3D534090C2F5285CF720402713B70A623D53404ED367075CF7204014268C66653D5340306F0ED76AF7204012D89C83673D5340C85EEFFE78F72040D0807A336A3D53403A1A4E999BF720401FD7868A713D5340EC67B114C9F720402B51F696723D5340EF54C03DCFF72040A108F368743D53408ED60748EAF72040,121,122,{M}
154,0,Magenta,6,M,315.4318613,0102000020E61000000E000000046943B48C3D5340A9B6E56DB6FB204093D3F84E8E3D5340A04A6290C0FB20408801EAE48F3D534064294964C2FB204084CCEC4E923D5340EF79DFF0C0FB2040AA7C675C943D53402F81A2DBB0FB20403B37596A963D534010D3C0C2A0FB2040B3B0E781983D5340D53507EF85FB20400CA782179A3D5340BA45536D7EFB204099FF4EE09B3D5340B806387D7AFB20404248CF3A9E3D53407A155A697FFB20409FD1A9C09F3D5340E7C020A089FB20408BDD620FA13D53402CED866498FB204040852348A53D53403F30478FDFFB204081F8AF62A73D534086CF317B34FC2040,124,125,{M}
155,0,Magenta,6,M,145.8817558,0102000020E6100000050000009B1029BC3A3E5340FA496BC2AC062140D9D0CDFE403E5340B67DC85BAE0621404EB340BB433E534097E99788B706214017F032C3463E5340B1D47ABFD106214067D075864E3E5340881E8C33E1062140,131,164,{M}
156,0,Magenta,6,M,433.3936473,0102000020E61000001200000067D075864E3E5340881E8C33E106214002B859BC583E534029ADBF250007214072DD94F25A3E534035272F32010721401844A4A65D3E5340B14813EF000721404D57FE2B613E53404603D4D5120721402D2BDD64633E534042A2CA9C24072140B1FFDBE2653E534003DB5A9F2B0721405C23231D693E5340793512E118072140B50690576B3E5340AE7A5953120721405496C2396E3E5340D3E8A77815072140F20B50D0713E534003BE74D31F072140EA7EEFEC763E5340E7F96C5D23072140A74172E8783E5340CE2B70F214072140D74BE7E37C3E534052FCEC9316072140C3253D2A803E5340B725BEBD220721408DE0CFF8823E5340145676292B072140579B62C7853E5340145676292B0721406C0723F6893E534022561EEE34072140,164,165,{M}
157,0,Magenta,6,M,475.7942739,0102000020E61000000A0000006C0723F6893E534022561EEE34072140A0A57079913E53400E5D5D6B27072140341B9616973E53401C5676292B0721400BCF41A39D3E534074862E9533072140CB76FF14A23E5340D4B6E6003C07214058BF93B6AE3E534079862E953307214040529C62BE3E534078E737CE21072140DFCD380DC53E534084415AC5130721407D563307C93E534016B77F62190721404F74023FCF3E5340754386FA02072140,165,166,{M}
158,0,Magenta,6,M,465.8658461,0102000020E6100000080000004F74023FCF3E5340754386FA0207214059D66656DA3E53403B2DD7C2D9062140EE3E2EA4E23E534007AA7C03B90621408EBACA4EE93E5340AA79C497B00621406854BA3CF53E53403CEFE934B6062140CC1FF5E8FB3E5340AB6C4572C6062140E076A424053F53406DD34D2DC5062140155EDD0C123F534069C317DCC5062140,166,167,{M}
159,0,Magenta,6,M,274.3564113,0102000020E610000005000000155EDD0C123F534069C317DCC506214034191BFB1D3F534014D91A3787062140113380DB273F5340CBF507EA6C06214094497AC72E3F53401427BBA575062140AE9E93DE373F5340892B50E67A062140,167,168,{M}
160,0,Magenta,6,M,220.0587199,0102000020E610000004000000AE9E93DE373F5340892B50E67A0621405F8C67C2383F53407A9DAB6713062140EF793233373F5340F3BB6007D5052140438C7C03383F5340FE77E9CB77052140,168,169,{M}
161,0,Magenta,6,M,197.5486673,0102000020E610000006000000438C7C03383F5340FE77E9CB77052140E7697DDA283F5340B23BB84162052140C3068DCC243F53404873F050440521409E229CB1223F5340FA0772361E0521403CD74DFD223F53408F76A9B6110521404DAC42B9233F53408541F4FF05052140,169,132,{M}
162,0,Magenta,6,M,453.5193209,0102000020E61000000C00000040EE6CD96B3F5340E3AAB2EF8A0421400D6C9560713F53405D81E84999042140581F0F7D773F5340C2DEC4909C0421406DC5FEB27B3F5340EA094B3CA0042140FC3380C27D3F5340321CDB7CA404214018B5FB55803F53409043C4CDA904214056D4601A863F53401C06F357C80421400B0A83328D3F5340047CB779E3042140897C9752973F5340FD153257060521400E2E1D739E3F5340E90E62670A0521400B2AAA7EA53F534019AA622AFD04214044334FAEA93F5340BC6F438CD7042140,133,134,{M}
163,0,Magenta,6,M,408.1596196,0102000020E6100000090000001954C0E2953F53400B78F41A16022140FAD2DB9F8B3F534012BB7D569901214049BE1248893F5340D3139678400121400EF450DB863F5340A051BAF42F012140BCE7C072843F5340B70BCD751A01214035B401D8803F53403410CB660E012140EEF706F47C3F5340DB432EA2FF002140EA7B0DC1713F534087A5811FD50021406E7A06C36F3F5340DE76FC72C1002140,136,170,{M}
164,0,Magenta,6,M,769.1377345,0102000020E61000000B0000006E7A06C36F3F5340DE76FC72C1002140596ABDDF683F5340D7A4DB12B9002140DD5F3DEE5B3F53408274B169A5002140E2CB4411523F5340B1CBF09F6E002140C79C67EC4B3F53404F04711E4E002140401878EE3D3F53407A6EA12B11002140D74B5304383F53409D853DEDF0FF20400C569C6A2D3F53403B7AFCDEA6FF20407EE02A4F203F534087FBC8AD49FF2040793A5794123F53409697FC4FFEFE2040573C9A8F103F5340C5AD8218E8FE2040,170,171,{M}
165,0,Magenta,6,M,547.4410492,0102000020E610000009000000573C9A8F103F5340C5AD8218E8FE2040AD40C7FA013F5340F8C8B68CD4FE204012859675FF3E5340C9988235CEFE204055A52DAEF13E5340B3B794F3C5FE2040EB538EC9E23E534096067E54C3FE204015FE0C6FD63E5340856F287CB6FE204072FF91E9D03E5340F07F4754A8FE20400BCF4BC5C63E53405E13D21A83FE2040558DB9C6C23E5340D848A69E60FE2040,171,172,{M}
166,0,Magenta,6,M,332.2259887,0102000020E610000005000000558DB9C6C23E5340D848A69E60FE20405C4C810DB83E5340F1FFD8904FFE2040A4FFE55AB43E5340A2410A9E42FE2040AED7F4A0A03E5340F67F0EF3E5FD2040C9CC38B2973E53409CA87D84ABFD2040,172,173,{M}
167,0,Magenta,6,M,582.39448,0102000020E610000007000000C9CC38B2973E53409CA87D84ABFD2040A4A833F7903E5340A27B9DD497FD2040BA2EFCE07C3E53402D38BC2022FD204043E1B375703E5340DB463CD9CDFC2040284701A2603E534073F7393E5AFC20404E48EB2C5F3E5340492A48A849FC2040B0D63F3E573E5340BD265AA8EBFB2040,173,174,{M}
168,0,Magenta,6,M,666.0904148,0102000020E61000000D000000D6561FB4C33C5340A4D6451B91F5204067994528B63C534093F738D384F520409C33279BB43C5340EC8032F783F52040954737C2A23C5340A154C2137AF52040F53B0A23A23C5340674BB4857EF52040D9F8A59BA13C5340D7B09D4D82F52040F4A9B87DA13C5340E3CDB818A0F52040321A5139A13C534034A9DC9106F620400CD41164A13C534069A0ED5C45F62040F3A9B87DA13C53406AD48DFE75F62040EDCC70A0A23C534094384788DBF62040AE36179FA33C534097DCAFC664F720405F1734E3A33C5340154D672783F72040,175,56,{M}
169,0,Magenta,6,M,365.1018465,0102000020E610000005000000A426B0EFF93C5340FE94CF9783F520408F955A38ED3C53403D26E6E28BF520405DE15D2EE23C534046EEE9EA8EF5204081B1BE81C93C53409087BEBB95F52040D6561FB4C33C5340A4D6451B91F52040,176,175,{M}
170,0,Magenta,6,M,548.060028,0102000020E610000009000000C5DA5CEB413D5340BA64C16966F62040223317B83C3D5340C79C67EC4BF62040150D44A63A3D5340E54C9D3D3BF62040A62897C62F3D53405FAD1397E3F5204064CE33F6253D5340E77420EBA9F52040E8C6F484253D534022BA675DA3F52040A14B38F4163D5340516859F78FF52040B39602D2FE3C5340F0DAA50D87F52040A426B0EFF93C5340FE94CF9783F52040,177,176,{M}
172,0,Magenta,6,M,566.3154581,0102000020E6100000080000000D1D3BA8443E534006475DC6A8FA20408B338639413E5340766F456282FA2040BE3D11CF3F3E534022EA34865AFA2040473D44A33B3E5340CCECF318E5F9204096422097383E534094F430B43AF920408C3045B9343E534054008C67D0F820402330D637303E53405182FE428FF820403F8A84002A3E534089CF317B34F82040,178,179,{M}
173,0,Magenta,6,M,566.0406611,0102000020E61000000A0000003F8A84002A3E534089CF317B34F82040766D6FB7243E53401037A79201F82040D7A6B1BD163E534041F46BEBA7F720405C21ACC6123E534003CB113290F720401424B6BB073E5340839F38807EF72040F9BB364DFB3D53404BF4CFF756F72040813FFCFCF73D5340DF9B6D6E4CF72040F3A467DAF23D5340F57FA3E50AF72040C38C8BA4EE3D53408418E52DDBF62040B72F2E55E93D534002C4DACEADF62040,179,119,{M}
174,0,Magenta,6,M,252.364059,0102000020E610000005000000CE829A6B623D5340DFBF1EB86FF62040F2EB87D8603D534091CBB8A981F62040C651B9895A3D5340A01F46088FF620407155D977453D5340419C871398F62040C5DA5CEB413D5340BA64C16966F62040,180,177,{M}
175,0,Magenta,6,M,292.7281516,0102000020E610000005000000BC9F3C878D3D53408F0F690A53F6204003561F227D3D53402CDD38C56BF6204022DE3AFF763D53409FF86A4771F620403694DA8B683D53402881CD3978F62040CE829A6B623D5340DFBF1EB86FF62040,120,180,{M}
176,0,Orange,7,O,653.7371767,0102000020E610000016000000C45F9335EA3B53406A015768D6FC20408AC6E035E53B5340AEE80955D5FC20405CC7B8E2E23B5340BE6F438CD7FC20406ADD06B5DF3B53406C79E57ADBFC2040F6622827DA3B53404E4563EDEFFC204071E5EC9DD13B53401131EC3026FD204096236420CF3B534087251E5036FD2040DF37BEF6CC3B534037F6ECB94CFD20402D23F59ECA3B5340C6DFF60489FD20404D8A8F4FC83B53402EF52C08E5FD20407A0EE712C63B5340A4BB14BE2BFE2040CE46ED85C43B53401C43FEBA63FE20408E3437BAC33B5340207B529B69FE204062DDF0C9C23B5340CB61E5EE69FE2040B76F53BAC13B5340733A63CA68FE2040F60B8318BF3B53401D5F28AB66FE2040BF4868CBB93B53400CC6C1A563FE20409737876BB53B53405055A18158FE20407026A60BB13B534000FF942A51FE2040309FAC18AE3B534004CFBD874BFE2040D86D50FBAD3B5340F5544E7B4AFE204029FE6C9AAD3B5340B45FD27366FE2040,145,146,{O}
177,0,Orange,7,O,450.3865041,0102000020E6100000060000005A8E46F4A13B5340D3D0DE2A99012140548CF337A13B5340F3C0C760C5012140F0FACC599F3B5340D93BA3AD4A0221401405FA449E3B5340780AB952CF022140C2120F289B3B5340EB4CA1F31A032140EB234B41923B5340E399869796032140,147,148,{O}
178,0,Orange,7,O,838.8370084,0102000020E610000018000000992D5915613B5340BB1E9617AA08214077FB00A8633B5340AD160CEDE70821404F28569D673B5340E52EDEFC4309214050CB8A496B3B5340224FE7D7A90921407F87D358723B5340179E457D290A2140D824DCEA763B534097278898730A2140AF3298197C3B534025DD623AD40A21405CCDE3677D3B5340FD3B02C8280B2140B19A090F7E3B53406DC192A64E0B21408D0D15947D3B5340FFE707066D0B214031FDA7337D3B53403654D4D7840B21405B192B6D7C3B5340A4A947A1AE0B2140858F0A247C3B53405938D795C00B2140DB02D44D7C3B53400DF7839FCE0B21405B192B6D7C3B5340102FD87FD40B2140B113FF527D3B53400DF7839FCE0B2140073B81777E3B5340B5597B0DCA0B214095CE302B7F3B5340389A5F7BC30B2140119651E2803B5340962B2120BA0B2140AF7C3511833B5340B206B701B70B214041AE2D18853B5340EBBCE2C4B00B2140C92A3AF7863B5340A5F601A9A80B21409EF8A122883B53403C3EEF10990B21403644A33B883B53402D0C80A77F0B2140,152,40,{O}
179,0,Orange,7,O,409.2801157,0102000020E61000000F0000000529C297D33B5340BE4F2D6C170821403BF68733DE3B5340C7947992EB072140EB7CE05CE63B5340667F9174D10721401AEDE166EE3B53405953F9EDBA0721401D717D4CF33B5340A93412BAB4072140A0D0AC9AF63B5340AB3412BAB4072140204F75AFF83B5340026AA956B70721407676F7D3F93B53405937CFFDB7072140B1CF058FFA3B534084520A3BB4072140233EF160FB3B5340A324A423A10721409A7C4497FC3B534070C175CB9207214024A66256FD3B53403E2BE6F589072140A68C9C60013C53407D54948A5E072140FFCF4875053C5340B9BDCDCA42072140BAB865D1053C53404D5CD8E43A072140,153,154,{O}
180,0,Orange,7,O,330.724257,0102000020E6100000080000004A781A7A553C534058CDCEFD30052140280F3588573C5340AF403EC03105214086E8CC175A3C534032D79A502F052140E2E82ADD5D3C5340635721E5270521400744882B673C534018C748F608052140E711A85A6D3C5340B04D5835E504214024F8D5AF783C53401175B600900421402A140BD77E3C5340D6591C846F042140,155,156,{O}
181,17,"Red , Blue , Violet","1,2,5","R , B , V",8.678828853,0102000020E610000002000000E826CDF2933C5340FFC1D7B6470421402CE70112943C534040D726F451042140,25,157,"{R , B , V}"
182,17,"Red, Blue, Violet, Orange","1,2,5,7","R , B , V , O",45.76931666,0102000020E6100000040000002CE70112943C534040D726F451042140A147BB7B953C53407C7394125D042140290F74FF973C5340D66CADD060042140E1455F419A3C534045E4AA6862042140,157,96,"{R , B , V , O}"
183,19,"Red, Blue, Violet, Orange","1,2,5,7","R , B , V , O",54.24685821,0102000020E61000000600000055B2F73DC53C5340EB341CE09304214070C9A419C73C534044B6378B7F04214080CC1D90C83C53404021528C750421404C0F62E7C93C5340478FE5036D04214080A16FF8CA3C5340E707B75B69042140E0DB5312CB3C53401565DA0469042140,97,66,"{R , B , V , O}"
